date,trend_log_return
2014-06-17,0.0
2014-06-18,0.06062462181643484
2014-06-19,-0.1941560144409575
2014-06-20,0.0
2014-06-21,-0.15415067982725836
2014-06-22,0.08004270767353636
2014-06-23,-0.08004270767353637
2014-06-24,0.0
2014-06-25,-0.08701137698962981
2014-06-26,0.0870113769896297
2014-06-27,0.15415067982725836
2014-06-28,-0.15415067982725836
2014-06-29,0.0
2014-06-30,0.15415067982725836
2014-07-01,0.13133600206108695
2014-07-02,-0.0472528848505455
2014-07-03,-0.01626052087178029
2014-07-04,-0.15963014559188396
2014-07-05,-0.10109611687136875
2014-07-06,0.1752040890250906
2014-07-07,0.03509131981127019
2014-07-08,-0.10919929196499197
2014-07-09,-0.08004270767353637
2014-07-10,0.1361321743245799
2014-07-11,0.0
2014-07-12,-0.07550755250814517
2014-07-13,-0.14763599880606457
2014-07-14,0.10763066419236536
2014-07-15,0.059423420470800806
2014-07-16,0.1758906664636642
2014-07-17,0.03174869831458027
2014-07-18,-0.0813456394539524
2014-07-19,-0.08855339734144506
2014-07-20,-0.01869213301215252
2014-07-21,0.018692133012152546
2014-07-22,0.03636764417087479
2014-07-23,-0.05505977718302743
2014-07-24,0.018692133012152546
2014-07-25,-0.01869213301215252
2014-07-26,-0.12014431184206321
2014-07-27,0.06187540371808745
2014-07-28,0.01980262729617973
2014-07-29,0.019418085857101516
2014-07-30,0.07410797215372183
2014-07-31,-0.05505977718302743
2014-08-01,-0.019048194970694474
2014-08-02,-0.12260232209233239
2014-08-03,0.021506205220963682
2014-08-04,0.06187540371808745
2014-08-05,0.0769610411361284
2014-08-06,0.08855339734144503
2014-08-07,-0.017094433359300068
2014-08-08,-0.14842000511827333
2014-08-09,-0.10536051565782628
2014-08-10,0.10536051565782635
2014-08-11,0.0769610411361284
2014-08-12,-0.01869213301215252
2014-08-13,0.34719619998418855
2014-08-14,-0.08338160893905101
2014-08-15,-0.05971923470162231
2014-08-16,0.0
2014-08-17,-0.13133600206108698
2014-08-18,0.11583181552512165
2014-08-19,-0.048009219186360606
2014-08-20,0.04800921918636066
2014-08-21,-0.15154989812720093
2014-08-22,0.0
2014-08-23,-0.11551288712184435
2014-08-24,0.02020270731751947
2014-08-25,0.0
2014-08-26,0.03922071315328133
2014-08-27,-0.10109611687136875
2014-08-28,0.04167269640056808
2014-08-29,-0.020619287202735703
2014-08-30,-0.02105340919783238
2014-08-31,0.10109611687136881
2014-09-01,0.14310084364067324
2014-09-02,-0.05129329438755058
2014-09-03,-0.03571808260207923
2014-09-04,0.035718082602079246
2014-09-05,-0.03571808260207923
2014-09-06,-0.11551288712184435
2014-09-07,0.02020270731751947
2014-09-08,0.0769610411361284
2014-09-09,0.10536051565782635
2014-09-10,0.13976194237515863
2014-09-11,0.16034265007517948
2014-09-12,-0.3340061441260195
2014-09-13,-0.18924199963852842
2014-09-14,0.06062462181643484
2014-09-15,0.03846628082779614
2014-09-16,-0.019048194970694474
2014-09-17,-0.019418085857101627
2014-09-18,0.0755075525081451
2014-09-19,0.07020425867324856
2014-09-20,-0.10724553035359756
2014-09-21,0.0
2014-09-22,0.037041271680349076
2014-09-23,0.13580154115906182
2014-09-24,0.04652001563489291
2014-09-25,-0.1643030512912763
2014-09-26,-0.05505977718302743
2014-09-27,-0.1416505170630268
2014-09-28,0.1031842362352308
2014-09-29,0.16251892949777494
2014-09-30,-0.06899287148695143
2014-10-01,-0.03636764417087483
2014-10-02,-0.01869213301215252
2014-10-03,0.0
2014-10-04,0.1405819506211894
2014-10-05,0.19319122903085853
2014-10-06,-0.055569851154810765
2014-10-07,-0.08961215868968717
2014-10-08,-0.06453852113757118
2014-10-09,0.06453852113757116
2014-10-10,-0.13353139262452263
2014-10-11,-0.09352605801082348
2014-10-12,-0.04000533461369913
2014-10-13,0.38484582090542874
2014-10-14,-0.1823215567939546
2014-10-15,-0.06899287148695143
2014-10-16,-0.018018505502678365
2014-10-17,-0.07550755250814517
2014-10-18,-0.019802627296179754
2014-10-19,0.0
2014-10-20,-0.040821994520255166
2014-10-21,0.0
2014-10-22,0.0408219945202552
2014-10-23,-0.020202707317519466
2014-10-24,0.02020270731751947
2014-10-25,-0.08338160893905101
2014-10-26,0.0
2014-10-27,0.0425596144187959
2014-10-28,0.0
2014-10-29,0.08004270767353636
2014-10-30,-0.10109611687136875
2014-10-31,-0.02150620522096362
2014-11-01,-0.09097177820572676
2014-11-02,0.13353139262452257
2014-11-03,0.06062462181643484
2014-11-04,-0.08167803101426724
2014-11-05,0.04167269640056808
2014-11-06,0.1512309697239235
2014-11-07,-0.05406722127027582
2014-11-08,-0.07696104113612832
2014-11-09,0.0769610411361284
2014-11-10,0.0
2014-11-11,0.03636764417087479
2014-11-12,0.11778303565638346
2014-11-13,0.015748356968139112
2014-11-14,-0.15154989812720093
2014-11-15,-0.0370412716803491
2014-11-16,0.018692133012152546
2014-11-17,-0.01869213301215252
