date,open,high,low,close,volumefrom,volumeto,supply,market_cap
2021-09-24,44893.87,45143.18,40807.2,42848.41,60130.03,2565373998.35,18825450.0,806640600034.5001
2021-09-25,42848.41,42992.94,41710.08,42721.91,18046.04,767641976.96,18826281.0,804294682516.7101
2021-09-26,42721.91,43928.49,40825.4,43201.79,27847.04,1187820024.18,18827150.0,813366580598.5
2021-09-27,43201.79,44360.41,42139.24,42187.51,26251.27,1140232492.25,18828181.0,794314074219.31
2021-09-28,42187.51,42781.24,40924.13,41056.79,31946.42,1335757058.57,18829112.0,773062897270.48
2021-09-29,41056.79,42603.18,40790.67,41539.43,26354.27,1100252801.68,18830012.0,782187965373.16
2021-09-30,41539.43,44106.6,41436.79,43829.34,33984.98,1469981944.79,18830956.0,825348373049.0399
2021-10-01,43829.34,48470.13,43304.82,48164.35,53577.95,2498575570.28,18831837.0,907023188410.95
2021-10-02,48164.35,48347.69,47468.49,47669.02,16062.18,769022184.37,18833093.0,897755086878.86
2021-10-03,47669.02,49185.34,47137.07,48234.05,18588.83,895606844.23,18833937.0,908437058954.8501
2021-10-04,48234.05,49501.21,46944.28,49276.91,34394.0,1664027525.19,18834831.0,928122272052.2101
2021-10-05,49276.91,51885.03,49087.72,51504.27,40687.89,2049372160.16,18835943.0,970131493976.61
2021-10-06,51504.27,55656.67,50439.32,55345.85,64415.98,3444996109.53,18836831.0,1042540423001.35
2021-10-07,55343.24,55359.77,53391.93,53797.21,33806.76,1836529821.85,18837643.0,1013412636376.03
2021-10-08,53796.22,56047.91,53666.09,53949.29,29127.91,1592265868.06,18838387.0,1016317603395.23
2021-10-09,53949.29,55485.2,53696.32,54968.04,14593.95,799607238.61,18839400.0,1035564892776.0
2021-10-10,54968.04,56473.63,54131.52,54700.24,23094.98,1276001425.96,18840318.0,1030569916276.32
2021-10-11,54700.24,57825.98,54448.68,57498.8,31803.75,1805863526.52,18841237.0,1083348518015.6001
2021-10-12,57498.8,57646.93,54098.22,56010.9,33966.65,1913353762.18,18842187.0,1055367851838.3
2021-10-13,56010.9,57768.98,54279.61,57369.0,34054.43,1906230334.0,18843225.0,1081016975025.0
2021-10-14,57369.0,58514.76,56854.38,57359.21,28061.61,1617497364.76,18844050.0,1080879821200.5
2021-10-15,57359.21,62889.98,56885.66,61684.96,62053.36,3737889743.83,18844943.0,1162449555157.28
2021-10-16,61684.96,62341.46,60153.79,60877.77,22943.96,1404879137.37,18845693.0,1147283763944.6099
2021-10-17,60877.77,61698.1,59050.3,61520.54,23336.32,1414498881.98,18846706.0,1159459530341.24
2021-10-18,61520.54,62662.72,59925.93,62038.16,50489.09,3113486441.7,18847618.0,1169271541102.8801
2021-10-19,62038.16,64468.7,61410.11,64283.97,42983.11,2706420467.09,18848587.0,1211662001250.3901
2021-10-20,64283.97,66980.66,63543.7,66021.02,45364.94,2978059285.56,18849518.0,1244464404868.36
2021-10-21,66021.02,66645.73,62076.16,62283.96,62097.42,3962470063.85,18850512.0,1174084535387.52
2021-10-22,62283.96,63731.17,60017.23,60693.59,40476.42,2504718475.2,18851437.0,1144161388188.8298
2021-10-23,60693.59,61733.43,59705.11,61313.09,16232.5,990360071.85,18852337.0,1155895035191.3298
2021-10-24,61313.09,61481.25,59529.34,60863.56,19158.07,1158838824.68,18853293.0,1147478529703.08
2021-10-25,60863.56,63709.97,60658.35,63089.04,24693.91,1549308691.98,18854431.0,1189507951536.24
2021-10-26,63089.04,63290.04,59868.68,60315.68,28107.19,1738003094.57,18855368.0,1137274342570.24
2021-10-27,60315.68,61473.0,58128.18,58464.42,45852.35,2719093218.08,18856356.0,1102425916853.52
2021-10-28,58464.42,62252.08,58145.43,60610.11,51251.1,3090102767.38,18857306.0,1142943390963.66
2021-10-29,60610.11,62967.45,60269.97,62282.5,35214.62,2168021242.77,18858468.0,1174552533210.0
2021-10-30,62282.5,62371.52,60774.38,61891.91,15917.35,979987095.61,18859350.0,1167241192858.5
2021-10-31,61891.91,62420.57,60022.06,61349.75,19359.29,1181933822.61,18860212.0,1157069291147.0
2021-11-01,61349.75,62482.31,59554.88,60960.98,31925.65,1955088666.05,18861137.0,1149793395434.26
2021-11-02,60960.98,64283.57,60677.48,63260.05,36009.96,2260756044.28,18862131.0,1193219350166.55
2021-11-03,63260.05,63553.52,61057.89,62929.93,29618.09,1852233940.61,18863131.0,1187055513410.83
2021-11-04,62929.93,63102.86,60745.84,61448.47,23030.57,1420765190.91,18864112.0,1159170820308.6401
2021-11-05,61448.47,62621.97,60789.16,61019.66,20540.56,1262030165.48,18864993.0,1151135458762.3801
2021-11-06,61019.66,61594.16,60130.85,61529.76,15432.25,939530051.87,18866056.0,1160823897826.56
2021-11-07,61529.76,63309.57,61406.56,63302.78,14937.9,929571983.79,18867012.0,1194334309893.3599
2021-11-08,63302.78,67755.46,63302.78,67549.14,39774.17,2614939972.01,18867825.0,1274505352420.5
2021-11-09,67549.14,68514.26,66312.42,66939.24,32745.53,2209551778.82,18868706.0,1263056839423.4402
2021-11-10,66939.24,68978.64,63196.25,64926.06,50591.31,3365466815.36,18869643.0,1225131573596.58
2021-11-11,64926.06,65585.68,64130.37,64820.8,21475.67,1393819061.45,18870637.0,1223209786849.6
2021-11-12,64820.8,65466.0,62315.02,64156.3,32742.19,2090846686.0,18871512.0,1210726385325.6
2021-11-13,64156.3,64967.34,63406.98,64409.56,12719.98,815997863.99,18872468.0,1215567359994.08
2021-11-14,64409.56,65509.06,63616.33,65509.06,14680.72,947303706.23,18873456.0,1236382361511.3599
2021-11-15,65509.06,66335.42,63442.58,63614.06,25263.23,1639253320.63,18874400.0,1200677214064.0
2021-11-16,63614.06,63614.53,58745.71,60108.9,61509.16,3740808475.72,18875337.0,1134575744199.3
2021-11-17,60108.9,60837.09,58566.05,60365.6,43164.9,2582737930.61,18876268.0,1139477243580.8
2021-11-18,60365.6,60964.37,56535.61,56930.68,63523.43,3718546724.95,18877162.0,1074689669130.16
2021-11-19,56930.68,58403.92,55655.03,58136.22,36833.38,2107344590.7,18878062.0,1097499165605.64
2021-11-20,58136.22,59901.9,57450.63,59769.66,16773.71,985075173.7,18878981.0,1128390275516.46
2021-11-21,59769.66,60058.65,58575.6,58700.83,14990.7,888045056.17,18879750.0,1108256995192.5
2021-11-22,58700.83,59391.98,55673.01,56303.06,41371.1,2371226089.18,18880681.0,1063040115183.86
2021-11-23,56303.06,57873.77,55485.59,57566.6,37871.22,2153848949.04,18881462.0,1086941570369.2
2021-11-24,57566.6,57740.34,55899.88,57175.09,28738.13,1630017073.7,18882437.0,1079605034894.33
2021-11-25,57175.09,59437.04,57056.64,58966.99,24221.47,1412787308.46,18883262.0,1113489121521.38
2021-11-26,58966.99,59201.95,53575.54,53788.22,60064.72,3312563227.95,18884075.0,1015740780596.5
2021-11-27,53788.22,55316.65,53668.95,54805.03,18504.73,1010585542.47,18884981.0,1034991950254.4299
2021-11-28,54805.03,57475.26,53436.05,57331.41,21562.34,1186994646.57,18885893.0,1082754874799.1301
2021-11-29,57331.41,58898.57,56752.37,57839.55,29291.8,1690005715.85,18886731.0,1092400022011.05
2021-11-30,57839.55,59226.33,55931.33,56975.35,41466.86,2383744473.31,18887568.0,1076125797448.7999
2021-12-01,56975.35,59096.53,56505.99,57227.97,36078.24,2072824070.98,18888362.0,1080942613885.14
2021-12-02,57227.97,57409.48,55850.4,56522.76,30214.7,1712170975.38,18889393.0,1067680627084.68
2021-12-03,56522.76,57639.15,52493.23,53663.25,44903.19,2461497753.56,18890506.0,1013725946104.5
2021-12-04,53663.25,53871.2,43563.07,49243.39,89255.49,4315348557.56,18891412.0,930277168766.6799
2021-12-05,49243.39,49764.31,47840.63,49465.5,42264.26,2074283149.33,18892450.0,934524485475.0
2021-12-06,49465.5,50986.02,47260.2,50552.83,49875.62,2437856119.9,18893562.0,955123027880.4601
2021-12-07,50552.83,51953.27,50083.33,50633.01,29306.55,1496164576.66,18894562.0,956688546691.62
2021-12-08,50633.01,51215.6,48711.85,50513.04,25732.2,1290175070.3,18895537.0,954471016302.48
2021-12-09,50513.04,50829.41,47347.73,47593.85,34472.44,1681556175.72,18896556.0,899359851780.6
2021-12-10,47593.85,50047.85,46989.42,47191.14,39527.74,1905617871.17,18897537.0,891796314222.1799
2021-12-11,47191.14,49504.07,46829.85,49398.4,24394.48,1181186604.23,18898487.0,933555020220.8
2021-12-12,49398.4,50807.75,48689.25,50109.99,21546.75,1072562349.4,18899931.0,947075353410.69
2021-12-13,50109.99,50215.42,45800.52,46731.03,49444.13,2353893179.4,18900231.0,883227261867.9299
2021-12-14,46731.03,48665.63,46320.4,48387.69,34838.49,1646492085.28,18901162.0,914583567495.78
2021-12-15,48387.69,49499.91,46562.1,48885.05,44270.94,2132679583.02,18902106.0,924030396915.3
2021-12-16,48885.05,49451.4,47546.15,47635.92,26205.68,1271265804.99,18902756.0,900450172595.52
2021-12-17,47635.92,48004.37,45505.02,46164.14,37546.89,1756062773.63,18903687.0,872672453184.1799
2021-12-18,46164.14,47356.67,45522.92,46861.62,18781.81,874187163.05,18904581.0,885899291081.2201
2021-12-19,46861.62,48286.29,46459.66,46697.13,21907.14,1035963939.83,18905418.0,882828762050.34
2021-12-20,46697.13,47495.72,45586.49,46913.54,32678.5,1517599333.73,18906318.0,886962305745.72
2021-12-21,46913.54,49334.04,46661.88,48917.48,31921.06,1546447524.57,18907325.0,924898692541.0
2021-12-22,48917.48,49581.41,48460.43,48614.97,20998.03,1028434929.44,18908256.0,919224298192.3201
2021-12-23,48614.97,51382.88,48062.25,50830.2,30734.43,1525047125.27,18909287.0,961162840067.3999
2021-12-24,50830.2,51863.56,50449.36,50840.36,21669.58,1107244995.18,18910218.0,961402290798.48
2021-12-25,50840.36,51158.56,50199.56,50431.63,11532.27,585818997.15,18911168.0,953721027443.84
2021-12-26,50431.63,51283.7,49485.62,50790.88,14663.26,736617761.86,18911900.0,960552043472.0
2021-12-27,50790.88,52079.46,50481.26,50714.73,21873.37,1120188136.96,18912825.0,959158813412.25
2021-12-28,50714.73,50718.53,47317.78,47536.39,40699.4,1985905082.17,18913662.0,899087213160.1799
2021-12-29,47536.39,48145.34,46107.79,46471.7,33749.8,1599557104.64,18914568.0,878992129725.6
2021-12-30,46471.7,47917.89,45964.28,47129.66,39311.18,1852206857.29,18915312.0,891472223353.92
2021-12-31,47129.66,48573.22,45665.44,46197.31,34737.79,1636014399.31,18916243.0,873879541906.33
2022-01-01,46197.31,47950.29,46196.03,47737.35,16697.92,786729972.03,18917450.0,903068931757.5
2022-01-02,47737.35,47979.26,46666.18,47306.41,13025.66,615453426.93,18918306.0,894957140141.4601
2022-01-03,47306.41,47572.23,45707.55,46450.79,21681.38,1011309525.84,18919193.0,878811461012.47
2022-01-04,46450.79,47529.48,45587.91,45824.54,29035.93,1349229422.84,18920181.0,867008591041.74
2022-01-05,45824.54,47067.18,42510.86,43432.51,47769.2,2152187256.39,18921062.0,821789214525.62
2022-01-06,43432.51,43779.23,42468.76,43094.54,36804.78,1585314774.47,18922025.0,815435963243.5
2022-01-07,43094.54,43138.79,40750.42,41543.79,51310.46,2146452950.19,18922825.0,786125868006.75
2022-01-08,41543.79,42306.77,40534.37,41686.67,27559.19,1143171232.86,18923725.0,788867079245.75
2022-01-09,41686.67,42800.66,41237.13,41869.6,21486.68,901652458.82,18924606.0,792365683377.6
2022-01-10,41869.6,42251.07,39667.6,41832.59,51976.97,2140270933.32,18925575.0,791705819489.2499
2022-01-11,41832.59,43122.32,41279.45,42743.03,36554.37,1545270650.68,18926493.0,808975658093.7899
2022-01-12,42743.03,44293.83,42471.08,43919.67,31859.05,1384575768.8,18927456.0,831287621459.52
2022-01-13,43919.67,44442.67,42334.75,42575.61,29159.4,1263083590.1,18928525.0,805893498275.25
2022-01-14,42575.61,43467.05,41785.44,43089.83,27290.3,1165100829.55,18929475.0,815667859739.25
2022-01-15,43089.83,43811.94,42589.82,43088.74,14075.12,607715303.39,18930506.0,815691651102.44
2022-01-16,43088.74,43484.21,42617.07,43100.36,12615.04,543620929.25,18931675.0,815962007903.0
2022-01-17,43100.36,43198.05,41571.67,42224.38,20310.91,861459661.83,18932600.0,799417296788.0
2022-01-18,42224.38,42682.77,41301.01,42372.75,26287.26,1099916846.37,18933450.0,802262343487.5
2022-01-19,42372.75,42575.28,41144.83,41674.8,32436.62,1359832054.32,18934631.0,789096959998.8
2022-01-20,41674.8,43513.14,40564.32,40697.03,35135.79,1482814889.83,18935675.0,770625733545.25
2022-01-21,40697.03,41116.66,35494.42,36469.3,94195.63,3610621840.61,18936425.0,690598164252.5
2022-01-22,36469.3,36811.86,34130.35,35075.92,68447.95,2419705021.17,18937262.0,664241886931.0399
2022-01-23,35075.92,36539.19,34648.38,36288.15,39599.36,1405386710.59,18938150.0,687230427922.5
2022-01-24,36288.15,37469.19,32990.72,36702.79,94597.7,3289034581.3,18939081.0,695117112735.99
2022-01-25,36702.79,37555.35,35732.05,36975.99,44562.17,1632275610.85,18940087.0,700328467511.13
2022-01-26,36975.99,38930.36,36275.92,36829.37,57460.0,2163384356.61,18940925.0,697582334967.25
2022-01-27,36829.37,37242.79,35543.94,37189.85,46006.99,1671118834.49,18941768.0,704441510654.7999
2022-01-28,37189.85,38021.06,36176.78,37744.7,38853.31,1439590445.61,18942625.0,714983697837.5
2022-01-29,37744.7,38728.29,37343.45,38184.86,24097.29,913551592.58,18943556.0,723357033762.16
2022-01-30,38184.86,38364.51,37377.53,37908.44,17354.8,658154943.17,18944468.0,718155228509.92
2022-01-31,37908.44,38769.81,36660.7,38494.66,34716.41,1310842543.43,18945368.0,729295499734.8801
2022-02-01,38494.66,39281.06,38033.98,38721.49,32504.03,1255765239.87,18946325.0,733629934024.25
2022-02-02,38721.49,38883.19,36650.8,36918.19,29144.5,1099971099.08,18947293.0,699499762959.67
2022-02-03,36918.19,37411.52,36270.47,37328.64,27541.76,1012101574.73,18948200.0,707310536448.0
2022-02-04,37328.64,41737.83,37060.18,41590.34,50443.53,1978064223.39,18949081.0,788098721477.5399
2022-02-05,41590.34,41954.24,40963.47,41418.21,22244.16,923755180.09,18949762.0,784865221966.02
2022-02-06,41418.21,42671.81,41152.05,42412.41,14391.14,600848486.11,18950731.0,803746172971.7101
2022-02-07,42412.41,44518.11,41689.77,43861.07,42425.21,1836978530.57,18951581.0,831236620851.67
2022-02-08,43861.07,45483.65,42704.39,44080.12,44964.2,1972336800.82,18952606.0,835433146792.7201
2022-02-09,44080.12,44849.9,43167.21,44422.91,27461.26,1207982275.77,18953425.0,841966292966.7501
2022-02-10,44422.91,45837.02,43254.41,43531.67,45532.09,2027452816.67,18954337.0,825113943352.7899
2022-02-11,43531.67,43950.88,42010.61,42398.98,39322.02,1694547021.08,18955312.0,803685894381.76
2022-02-12,42398.98,43041.72,41775.79,42239.01,17662.13,747480841.84,18956412.0,800700076032.12
2022-02-13,42239.01,42773.35,41900.31,42069.84,12420.62,525779246.0,18957381.0,797533985489.0399
2022-02-14,42069.84,42857.15,41581.41,42552.28,27975.8,1183004344.86,18958437.0,806724719586.36
2022-02-15,42552.28,44771.91,42452.02,44576.33,27548.28,1210638166.2,18959431.0,845141852868.23
2022-02-16,44576.33,44583.03,43361.09,43896.34,20597.85,905511530.54,18960406.0,832292428314.0399
2022-02-17,43896.34,44187.88,40104.04,40545.09,39645.29,1669164372.28,18961387.0,768791142439.83
2022-02-18,40545.09,40980.65,39496.7,39994.66,32514.79,1308787736.51,18962293.0,758390461355.3801
2022-02-19,39994.66,40464.62,39664.71,40107.12,11674.81,467744109.72,18963231.0,760560581304.7201
2022-02-20,40107.12,40142.98,38019.97,38397.25,23028.66,890707081.68,18964056.0,728167599246.0
2022-02-21,38397.25,39495.33,36862.52,37037.39,47549.32,1819938918.66,18964831.0,702407842031.09
2022-02-22,37037.39,38458.26,36371.68,38267.75,42886.39,1605539398.15,18965787.0,725777995469.25
2022-02-23,38267.75,39260.51,37083.83,37270.85,31850.78,1218156854.61,18966712.0,706905477945.2
2022-02-24,37270.85,39182.44,34349.58,38353.62,93348.71,3367553842.97,18967625.0,727477081552.5
2022-02-25,38353.62,39710.26,38043.51,39239.77,39454.29,1536575836.24,18968462.0,744318086133.74
2022-02-26,39239.77,40228.13,38605.65,39134.83,18649.99,732995982.54,18969156.0,742354695303.48
2022-02-27,39134.83,39861.91,37039.71,37714.96,30834.07,1184510440.64,18970006.0,715453017489.76
2022-02-28,37714.96,43953.92,37473.3,43189.46,55323.43,2231772118.95,18971018.0,819348023070.28
2022-03-01,43189.46,44883.1,42893.5,44428.47,48462.11,2121207162.06,18972037.0,842898576693.39
2022-03-02,44428.47,45069.78,43387.92,43935.37,37389.51,1652867992.22,18972831.0,833578349932.4701
2022-03-03,43935.37,44079.17,41852.46,42474.37,36512.65,1565020513.9,18973762.0,805898587479.9401
2022-03-04,42474.37,42520.95,38621.24,39154.4,50126.39,2043287977.87,18974775.0,742945930260.0
2022-03-05,39154.4,39596.42,38652.98,39407.02,15938.79,624289503.91,18975400.0,747763967308.0
2022-03-06,39407.02,39686.74,38133.84,38428.92,21034.62,818379145.11,18976225.0,729235832427.0
2022-03-07,38428.92,39536.14,37191.99,38030.63,40474.56,1547870219.6,18977150.0,721712970104.5
2022-03-08,38030.63,39361.33,37905.43,38748.52,35521.85,1373819361.89,18978125.0,735374256125.0
2022-03-09,38748.52,42557.95,38685.96,41962.85,47211.82,1960521974.24,18979025.0,796413979221.25
2022-03-10,41962.85,42043.56,38853.45,39443.42,42472.49,1683595949.7,18979906.0,748632403918.52
2022-03-11,39443.42,40221.93,38261.24,38741.03,39197.4,1527385235.35,18980800.0,735335742224.0
2022-03-12,38741.03,39414.02,38696.52,38805.53,11886.69,464694957.41,18981675.0,736593958662.75
2022-03-13,38805.53,39254.88,37633.11,37796.31,17796.13,687723583.56,18982612.0,717472687761.72
2022-03-14,37796.31,39802.89,37566.52,39696.28,32100.73,1245884221.15,18983650.0,753580285822.0
2022-03-15,39696.28,39863.78,38259.88,39314.86,30642.09,1196862773.71,18984512.0,746373431448.3201
2022-03-16,39314.86,41638.54,38933.24,41133.64,54967.36,2217384588.25,18985462.0,780941159141.6799
2022-03-17,41133.64,41441.08,40581.36,40956.79,18001.83,736387236.02,18986468.0,777624782717.72
2022-03-18,40956.79,42250.94,40230.1,41790.97,31863.74,1310605069.99,18987337.0,793499230946.89
2022-03-19,41790.97,42367.55,41549.61,42235.02,15244.76,638860853.99,18988262.0,801969625335.24
2022-03-20,42235.02,42297.3,40979.25,41243.16,15580.67,647551620.15,18989312.0,783179233105.92
2022-03-21,41243.16,41510.03,40555.57,41043.9,21865.63,897693606.33,18990275.0,779434948072.5
2022-03-22,41043.9,43287.39,40923.9,42380.11,37636.83,1597913842.6,18991206.0,804849399312.66
2022-03-23,42380.11,43021.74,41806.4,42904.1,26406.13,1116852856.74,18992106.0,814839215034.6
2022-03-24,42904.1,44230.66,42653.71,44006.77,34879.48,1514036890.73,18993000.0,835820582610.0
2022-03-25,44006.77,45112.71,43629.05,44331.36,34465.44,1529847572.88,18993975.0,842028743556.0
2022-03-26,44331.36,44811.3,44108.04,44542.31,11559.16,513402297.27,18994900.0,846076724219.0
2022-03-27,44542.31,46896.6,44449.41,46842.14,22676.91,1035071605.98,18995712.0,889799800903.6799
2022-03-28,46842.14,48208.48,46669.19,47128.71,35796.78,1697234773.76,18996793.0,895294348227.03
2022-03-29,47128.71,48054.67,47018.87,47445.3,27820.54,1324122253.95,18997731.0,901353046614.3
2022-03-30,47445.3,47690.62,46606.97,47056.41,24550.14,1158606188.62,18998562.0,894004122882.42
2022-03-31,47056.41,47599.87,45220.41,45522.65,29105.61,1350600519.47,18999443.0,864904993883.9501
2022-04-01,45522.65,46726.2,44256.66,46299.75,34247.82,1558891962.07,19000325.0,879710297418.75
2022-04-02,46299.75,47208.84,45655.15,45822.28,16494.27,765849775.02,19001081.0,870672853884.6799
2022-04-03,45822.28,47432.6,45565.57,46414.26,17415.21,809819360.86,19002062.0,881966646204.12
2022-04-04,46414.26,46893.71,45136.03,46609.36,24886.34,1145480471.77,19003050.0,885719998548.0
2022-04-05,46609.36,47187.66,45382.83,45501.58,24206.2,1118296319.71,19003912.0,864708022180.9601
2022-04-06,45501.58,45518.32,43129.76,43177.78,43268.81,1918395755.34,19004787.0,820584512032.86
2022-04-07,43177.78,43894.7,42766.45,43466.21,22801.41,989892880.8,19005781.0,826109268160.01
2022-04-08,43466.21,43982.39,42123.42,42273.38,25455.2,1098738940.21,19006543.0,803470814725.34
2022-04-09,42273.38,42813.04,42136.04,42768.61,9050.96,384171498.87,19007512.0,812924867798.3201
2022-04-10,42768.61,43442.48,41921.59,42153.77,12859.53,549311405.43,19008387.0,801275173668.99
2022-04-11,42153.77,42422.86,39229.4,39536.71,34885.37,1423397890.93,19009262.0,751563679008.02
2022-04-12,39536.71,40673.93,39266.86,40086.66,27198.43,1087667635.69,19010225.0,762056426098.5001
2022-04-13,40086.66,41538.17,39591.74,41150.33,24390.05,990022174.31,19011000.0,782308923630.0
2022-04-14,41150.33,41503.56,39587.14,39951.63,21473.52,870654332.34,19011875.0,759555395606.25
2022-04-15,39951.63,40800.76,39779.2,40563.69,13944.94,561514975.78,19012850.0,771231353416.5
2022-04-16,40563.69,40698.01,40019.08,40392.55,7771.05,313875941.14,19013687.0,768011302831.8501
2022-04-17,40392.55,40602.63,39563.9,39688.16,9701.08,389893199.53,19014718.0,754659170338.8801
2022-04-18,39688.16,41096.46,38569.14,40811.03,27721.5,1101204133.54,19015556.0,776044426382.6799
2022-04-19,40811.03,41755.93,40588.12,41504.44,18644.77,768239204.72,19016337.0,789262418036.28
2022-04-20,41504.44,42208.1,40919.04,41375.35,25834.31,1072814871.19,19017331.0,786848726190.85
2022-04-21,41375.35,42996.5,39864.73,40490.97,31792.3,1324052657.83,19018387.0,770072937465.39
2022-04-22,40490.97,40794.73,39190.22,39716.04,28863.91,1154693915.31,19019231.0,755368539165.24
2022-04-23,39716.04,39988.54,39305.67,39445.97,11481.51,455659637.8,19020250.0,750272210892.5
2022-04-24,39445.97,39943.44,39044.29,39466.26,12668.56,501272140.43,19021318.0,750700281730.68
2022-04-25,39466.26,40590.8,38234.7,40437.52,38636.23,1514243711.31,19022331.0,769215890259.12
2022-04-26,40437.52,40797.85,37726.59,38117.39,38188.24,1492483889.14,19023212.0,725115190856.6799
2022-04-27,38117.39,39465.62,37900.6,39252.04,34510.32,1341340920.21,19024268.0,746741328506.72
2022-04-28,39252.04,40386.5,38892.1,39749.75,29981.12,1188927763.73,19025100.0,756242968725.0
2022-04-29,39749.75,39922.6,38179.15,38594.22,24745.92,964020058.19,19026043.0,734295289271.4601
2022-04-30,38594.22,38788.01,37607.77,37650.13,13696.14,525291276.33,19026975.0,716368082256.75
2022-05-01,37650.13,38668.0,37461.76,38480.53,17299.6,659030267.75,19028012.0,732207986606.36
2022-05-02,38480.53,39155.96,38057.31,38513.01,29810.45,1152557748.76,19029012.0,732864529446.12
2022-05-03,38513.01,38644.5,37519.23,37725.38,28729.95,1095654277.96,19029950.0,717912095131.0
2022-05-04,37725.38,40004.37,37665.8,39680.21,36519.07,1426469839.29,19030862.0,755148600641.02
2022-05-05,39680.21,39831.19,35616.74,36546.86,51315.2,1920976838.73,19031843.0,695554101662.98
2022-05-06,36546.86,36654.02,35318.86,36009.89,46629.65,1682230363.22,19033125.0,685380737606.25
2022-05-07,36009.89,36129.02,34837.06,35469.21,20043.0,713980596.97,19033625.0,675107642186.25
2022-05-08,35469.21,35503.12,33732.4,34033.77,41023.3,1413921299.77,19034612.0,647819606847.24
2022-05-09,34033.77,34229.57,30068.1,30076.9,108479.24,3472851115.69,19035825.0,572538604942.5
2022-05-10,30076.9,32625.41,29836.19,31013.12,103840.6,3244062170.09,19036518.0,590381817116.16
2022-05-11,31013.12,32136.04,28087.41,29017.21,131586.22,3967102738.94,19037512.0,552415483581.52
2022-05-12,29017.21,30085.67,25835.61,28915.72,160835.32,4501368166.33,19038343.0,550507395451.9601
2022-05-13,28915.72,30964.26,28700.17,29244.83,64448.46,1942170683.15,19039231.0,556799073925.73
2022-05-14,29244.83,30274.18,28588.99,30050.31,28759.56,845013800.63,19040093.0,572160697078.8301
2022-05-15,30050.31,31406.35,29462.91,31296.11,26775.5,810199953.22,19040862.0,595904911646.8201
2022-05-16,31296.11,31296.19,29104.45,29838.5,41520.45,1242326194.24,19041887.0,568181345249.5
2022-05-17,29838.5,30744.47,29434.76,30415.91,33082.29,1000070390.57,19042806.0,579204273443.46
2022-05-18,30415.91,30673.66,28610.2,28667.29,44949.69,1322816665.45,19043643.0,545929636537.47003
2022-05-19,28667.29,30505.0,28653.17,30282.48,48991.36,1453211639.97,19044418.0,576712207196.64
2022-05-20,30282.48,30725.44,28698.31,29166.15,57051.25,1692088244.46,19045206.0,555475334976.9
2022-05-21,29166.15,29613.15,28924.28,29410.72,15780.21,462392582.18,19046056.0,560158220120.3201
2022-05-22,29410.72,30454.36,29219.51,30264.29,21390.13,639923811.62,19046818.0,576438423529.22
2022-05-23,30264.29,30634.84,28861.27,29075.68,38286.66,1147137210.63,19047812.0,553828086412.16
2022-05-24,29075.68,29800.48,28629.55,29630.05,28263.22,826118559.89,19048568.0,564410022268.4
2022-05-25,29630.05,30189.17,29321.43,29508.27,26906.19,800315804.06,19049462.0,562116668050.74
2022-05-26,29508.27,29848.6,28060.72,29188.71,45080.31,1314694988.34,19050337.0,556054762095.27
2022-05-27,29188.71,29359.16,28251.91,28597.33,36570.36,1054644721.04,19051206.0,544813624879.98004
2022-05-28,28597.33,29234.85,28504.59,29013.53,12661.88,365397751.75,19052131.0,552769574332.4299
2022-05-29,29013.53,29548.72,28820.15,29452.23,12840.42,374906552.33,19053081.0,561155723820.63
2022-05-30,29452.23,32161.5,29287.63,31716.41,46295.9,1426112899.49,19054025.0,604325269050.25
2022-05-31,31716.41,32367.02,31203.31,31782.16,32446.48,1028808882.28,19054937.0,605607056523.92
2022-06-01,31782.16,31956.43,29324.1,29789.58,43767.18,1343136773.16,19055793.0,567664070036.9401
2022-06-02,29789.58,30647.18,29574.16,30439.63,31049.7,932339972.84,19056575.0,580075092067.25
2022-06-03,30439.63,30676.7,29249.37,29680.3,24607.85,734000142.92,19057462.0,565631189398.6
2022-06-04,29680.3,29953.65,29466.57,29845.48,10446.72,310298122.38,19058337.0,568805215766.76
2022-06-05,29845.48,30151.31,29516.97,29897.9,10423.68,311392830.2,19059243.0,569831341289.7001
2022-06-06,29897.9,31740.27,29876.22,31353.78,34484.33,1076503583.85,19060181.0,597608721834.1799
2022-06-07,31353.78,31551.28,29210.15,31111.75,44308.05,1340573593.65,19061193.0,593027071317.75
2022-06-08,31111.75,31305.48,29839.64,30189.27,27741.65,844411303.8,19062312.0,575477283792.24
2022-06-09,30189.27,30677.87,29924.47,30082.94,20555.57,620735850.86,19063218.0,573477643300.9199
2022-06-10,30082.94,30336.9,28839.92,29067.38,38461.6,1133049950.35,19064137.0,554144514551.06
2022-06-11,29067.38,29414.37,28105.18,28389.49,24313.37,696986226.28,19065150.0,541249885273.50006
2022-06-12,28389.49,28519.32,26570.67,26587.35,38522.37,1060464718.45,19065900.0,506911756365.0
2022-06-13,26587.35,26871.6,21976.15,22471.59,169741.38,4089411013.33,19066725.0,428459626842.75
2022-06-14,22471.59,23214.28,20837.64,22118.37,93509.58,2063908671.45,19067637.0,421745050191.69
2022-06-15,22118.37,22743.84,20083.9,22566.73,118629.55,2516136880.34,19068668.0,430317482215.64
2022-06-16,22566.73,22961.17,20209.17,20372.85,62443.29,1326876814.5,19069412.0,388498270264.19995
2022-06-17,20372.85,21330.5,20221.24,20432.26,63610.58,1312456705.74,19070087.0,389644975806.62
