date,usd,gbp,eur
2006-07-05,623.0,339.75,489.97
2006-07-06,626.0,340.55,490.63
2006-07-07,631.5,340.96,492.36
2006-07-10,626.0,340.42,491.71
2006-07-11,630.75,342.5,494.98
2006-07-12,650.0,354.9,512.34
2006-07-13,649.5,351.82,510.61
2006-07-14,663.25,361.44,525.06
2006-07-17,652.5,358.26,520.54
2006-07-18,645.0,352.81,515.59
2006-07-19,641.6,348.73,510.1
2006-07-20,642.5,347.24,508.27
2006-07-21,634.0,341.03,499.8
2006-07-24,605.7,326.95,479.27
2006-07-25,618.75,334.62,489.56
2006-07-26,614.3,332.86,487.08
2006-07-27,639.0,342.77,501.61
2006-07-28,637.1,341.74,500.08
2006-07-31,632.5,339.05,495.69
2006-08-01,637.25,341.49,500.04
2006-08-02,654.4,348.66,510.97
2006-08-03,644.4,341.4,502.85
2006-08-04,652.25,341.28,505.31
2006-08-07,649.75,340.09,504.86
2006-08-08,646.0,338.63,502.92
2006-08-09,649.0,339.79,503.73
2006-08-10,644.75,339.47,503.4
2006-08-11,644.5,339.87,504.82
2006-08-14,624.6,330.42,490.19
2006-08-15,625.5,329.75,488.83
2006-08-16,629.75,331.31,490.0
2006-08-17,625.5,330.29,486.09
2006-08-18,613.9,326.02,478.14
2006-08-21,625.0,329.12,483.26
2006-08-22,622.75,329.48,485.99
2006-08-23,628.1,331.01,489.29
2006-08-24,623.75,329.31,486.73
2006-08-25,621.25,329.02,486.8
2006-08-29,613.4,322.84,479.03
2006-08-30,617.75,324.36,481.49
2006-08-31,623.5,327.74,486.2
2006-09-01,621.05,326.87,485.65
2006-09-04,626.75,328.76,486.99
2006-09-05,637.75,336.4,497.74
2006-09-06,635.4,337.71,496.72
2006-09-07,621.5,331.64,488.22
2006-09-08,610.0,326.94,481.38
2006-09-11,588.0,315.84,463.5
2006-09-12,590.7,315.21,465.38
2006-09-13,589.0,314.17,464.51
2006-09-14,584.4,309.63,459.65
2006-09-15,573.6,305.64,453.73
2006-09-18,580.5,309.22,457.88
2006-09-19,583.5,309.07,459.05
2006-09-20,580.25,307.22,456.96
2006-09-21,578.75,305.12,454.99
2006-09-22,589.0,309.82,460.05
2006-09-25,584.75,307.25,458.09
2006-09-26,591.0,311.86,466.35
2006-09-27,593.75,314.85,468.18
2006-09-28,603.0,321.46,474.73
2006-09-29,599.25,321.28,473.15
2006-10-02,600.6,318.99,471.54
2006-10-03,582.25,308.23,457.35
2006-10-04,573.6,304.59,452.47
2006-10-05,573.3,305.47,451.95
2006-10-06,560.75,299.63,445.29
2006-10-09,575.25,308.48,456.33
2006-10-10,571.4,308.2,455.99
2006-10-11,574.1,309.4,457.6
2006-10-12,573.0,308.71,456.97
2006-10-13,586.1,315.91,468.62
2006-10-16,595.1,319.59,475.1
2006-10-17,590.0,315.22,470.34
2006-10-18,594.0,317.97,474.67
2006-10-19,597.25,318.96,474.57
2006-10-20,596.6,317.09,473.08
2006-10-23,582.75,311.95,464.34
2006-10-24,575.6,307.09,459.01
2006-10-25,580.75,309.37,461.39
2006-10-26,596.25,315.99,470.64
2006-10-27,596.25,313.97,468.2
2006-10-30,608.5,319.89,478.46
2006-10-31,603.75,317.06,473.53
2006-11-01,614.1,321.59,480.78
2006-11-02,620.75,325.05,486.14
2006-11-03,622.75,327.85,490.24
2006-11-06,626.1,330.08,492.53
2006-11-07,625.75,327.45,488.49
2006-11-08,623.2,327.54,488.4
2006-11-09,625.25,328.56,488.13
2006-11-10,629.3,328.86,489.5
2006-11-13,623.5,328.09,486.77
2006-11-14,627.0,330.82,489.31
2006-11-15,617.75,327.48,482.35
2006-11-16,624.75,330.7,487.74
2006-11-17,620.5,327.63,483.82
2006-11-20,625.5,329.68,487.72
2006-11-21,624.5,328.94,487.43
2006-11-22,631.8,330.09,488.33
2006-11-23,630.25,328.98,486.27
2006-11-24,639.5,331.06,488.69
2006-11-27,638.75,329.92,487.19
2006-11-28,637.0,327.0,484.23
2006-11-29,637.5,327.01,484.68
2006-11-30,646.7,329.41,488.41
2006-12-01,648.75,327.72,486.98
2006-12-04,646.0,326.81,485.35
2006-12-05,645.9,327.22,484.91
2006-12-06,636.0,323.2,478.12
2006-12-07,627.75,319.53,472.03
2006-12-08,637.4,323.31,477.27
2006-12-11,626.75,321.26,474.96
2006-12-12,628.0,319.19,473.93
2006-12-13,624.0,317.8,472.44
2006-12-14,627.4,319.94,476.24
2006-12-15,623.75,319.56,476.51
2006-12-18,614.0,315.8,471.02
2006-12-19,620.5,316.39,471.4
2006-12-20,619.25,314.23,468.95
2006-12-21,620.5,316.82,471.76
2006-12-27,628.5,321.16,478.31
2006-12-28,632.0,322.61,480.79
2007-01-02,639.75,324.5,481.96
2007-01-03,642.6,329.39,487.48
2007-01-04,628.7,323.34,480.18
2007-01-05,609.5,315.57,468.56
2007-01-08,609.5,314.71,468.02
2007-01-09,609.6,314.11,468.78
2007-01-10,608.4,314.4,469.63
2007-01-11,612.0,315.12,474.2
2007-01-12,619.75,316.83,479.72
2007-01-15,627.0,319.41,484.81
2007-01-16,627.05,319.73,484.62
2007-01-17,626.5,318.31,484.57
2007-01-18,635.0,322.29,490.54
2007-01-19,629.0,318.89,486.43
2007-01-22,639.0,323.63,493.89
2007-01-23,642.5,323.11,492.9
2007-01-24,642.1,325.96,494.23
2007-01-25,651.75,330.75,502.39
2007-01-26,645.5,329.76,500.62
2007-01-29,644.75,329.19,498.45
2007-01-30,645.2,328.76,497.92
2007-01-31,650.5,332.79,501.23
2007-02-01,660.2,334.91,506.48
2007-02-02,645.7,328.1,497.76
2007-02-05,649.4,331.97,502.67
2007-02-06,653.25,331.87,504.6
2007-02-07,653.75,331.92,502.69
2007-02-08,656.0,335.05,503.96
2007-02-09,664.5,341.1,511.35
2007-02-12,664.55,341.22,512.61
2007-02-13,667.8,343.64,513.02
2007-02-14,668.25,340.51,508.64
2007-02-15,664.75,339.7,505.36
2007-02-16,665.1,341.25,507.05
2007-02-19,670.75,344.74,510.63
2007-02-20,663.9,339.8,505.25
2007-02-21,661.25,338.79,503.5
2007-02-22,676.6,346.81,516.21
2007-02-23,683.0,347.88,518.68
2007-02-26,685.75,349.39,520.61
2007-02-27,676.2,344.44,511.3
2007-02-28,664.2,338.96,502.69
2007-03-01,670.4,342.01,507.96
2007-03-02,651.9,335.2,494.84
2007-03-05,636.75,330.87,485.96
2007-03-06,643.75,334.24,491.3
2007-03-07,646.4,334.89,491.82
2007-03-08,654.25,339.11,498.29
2007-03-09,652.25,337.55,497.56
2007-03-12,647.75,335.62,491.65
2007-03-13,650.8,336.51,493.07
2007-03-14,643.25,332.67,486.65
2007-03-15,648.5,335.09,489.92
2007-03-16,653.2,335.65,490.46
2007-03-19,655.0,336.76,492.67
2007-03-20,659.0,336.69,495.82
2007-03-21,658.75,336.35,495.26
2007-03-22,663.0,336.74,496.33
2007-03-23,656.25,334.6,493.57
2007-03-26,663.0,336.63,497.52
2007-03-27,664.0,338.09,497.9
2007-03-28,666.75,339.14,499.25
2007-03-29,661.0,336.82,495.69
2007-03-30,661.75,338.28,496.71
2007-04-02,658.25,332.52,492.0
2007-04-03,664.25,335.92,496.75
2007-04-04,672.25,340.62,503.18
2007-04-05,673.5,341.53,501.34
2007-04-10,677.4,343.37,507.72
2007-04-11,678.2,343.2,505.14
2007-04-12,677.25,342.18,502.49
2007-04-13,681.75,343.17,503.36
2007-04-16,686.5,345.03,506.75
2007-04-17,688.0,343.11,506.7
2007-04-18,688.75,343.31,506.99
2007-04-19,681.9,340.85,501.77
2007-04-20,691.4,345.34,508.61
2007-04-23,688.7,344.49,508.04
2007-04-24,688.4,343.86,506.03
2007-04-25,684.0,341.27,504.57
2007-04-26,673.0,338.02,494.85
2007-04-27,677.5,338.33,495.97
2007-04-30,677.0,339.09,496.3
2007-05-01,673.6,336.24,493.84
2007-05-02,669.5,336.81,493.08
2007-05-03,674.2,339.22,497.2
2007-05-04,688.8,345.78,506.73
2007-05-08,684.25,343.21,504.72
2007-05-09,683.0,341.81,503.84
2007-05-10,673.5,339.81,498.67
2007-05-11,669.0,337.61,495.19
2007-05-14,670.2,338.54,494.69
2007-05-15,668.25,337.67,493.17
2007-05-16,667.75,336.87,492.01
2007-05-17,656.75,332.65,486.91
2007-05-18,657.0,333.28,487.46
2007-05-21,658.0,334.21,489.44
2007-05-22,662.0,335.36,491.83
2007-05-23,662.05,333.19,491.14
2007-05-24,659.0,331.92,490.84
2007-05-25,655.3,330.01,486.6
2007-05-29,660.15,332.77,489.18
2007-05-30,652.65,330.21,485.71
2007-05-31,659.1,333.59,490.07
2007-06-01,666.5,337.01,497.5
2007-06-04,671.1,337.29,497.55
2007-06-05,671.5,336.85,496.49
2007-06-06,669.7,335.93,495.71
2007-06-07,668.75,337.4,496.47
2007-06-08,655.25,333.17,490.57
2007-06-11,650.3,330.57,487.37
2007-06-12,647.25,328.09,485.92
2007-06-13,647.65,328.76,487.21
2007-06-14,653.25,331.7,490.54
2007-06-15,653.1,330.78,489.69
2007-06-18,656.0,331.16,489.55
2007-06-19,656.3,330.21,489.48
2007-06-20,657.7,329.99,490.05
2007-06-21,650.5,326.52,485.59
2007-06-22,652.85,326.65,485.07
2007-06-25,650.75,325.64,483.29
2007-06-26,647.0,323.73,480.79
2007-06-27,642.1,321.47,477.68
2007-06-28,647.25,323.24,480.58
2007-06-29,650.5,324.54,481.5
2007-07-02,654.75,325.75,481.61
2007-07-03,654.25,324.42,480.89
2007-07-04,654.15,324.42,480.25
2007-07-05,651.0,323.33,478.85
2007-07-06,648.75,322.76,476.57
2007-07-09,661.25,328.12,485.39
2007-07-10,661.7,327.17,482.46
2007-07-11,663.0,325.88,481.52
2007-07-12,667.25,328.92,484.5
2007-07-13,666.5,327.52,483.42
2007-07-16,666.0,326.62,483.06
2007-07-17,666.5,325.92,483.67
2007-07-18,666.75,325.47,483.85
2007-07-19,674.5,329.22,488.1
2007-07-20,681.6,331.99,493.48
2007-07-23,682.0,331.29,493.49
2007-07-24,684.3,331.54,494.54
2007-07-25,674.75,328.55,491.62
2007-07-26,670.0,327.15,487.98
2007-07-27,660.5,325.42,483.67
2007-07-30,661.5,326.44,483.55
2007-07-31,665.5,327.67,485.66
2007-08-01,665.75,327.57,486.06
2007-08-02,666.25,327.93,487.63
2007-08-03,670.5,328.97,487.89
2007-08-06,671.5,330.66,486.59
2007-08-07,668.0,330.73,485.11
2007-08-08,675.5,331.52,488.96
2007-08-09,662.6,327.24,484.14
2007-08-10,668.5,330.86,488.46
2007-08-13,668.75,332.18,490.79
2007-08-14,668.35,334.23,492.3
2007-08-15,667.25,335.05,495.07
2007-08-16,662.25,333.63,493.66
2007-08-17,657.5,330.82,487.33
2007-08-20,659.5,332.13,489.21
2007-08-21,657.5,332.07,487.58
2007-08-22,659.5,331.74,488.81
2007-08-23,660.75,329.7,487.46
2007-08-24,660.85,328.7,484.25
2007-08-28,666.0,331.34,487.88
2007-08-29,664.25,329.73,486.88
2007-08-30,666.0,330.82,488.77
2007-08-31,672.0,333.7,492.6
2007-09-03,672.0,333.09,493.21
2007-09-04,678.75,337.47,500.07
2007-09-05,680.25,337.38,498.53
2007-09-06,688.15,340.82,503.33
2007-09-07,701.0,345.63,508.93
2007-09-10,703.5,346.43,509.78
2007-09-11,704.15,346.87,509.15
2007-09-12,706.0,347.9,509.2
2007-09-13,704.5,347.58,507.89
2007-09-14,716.35,355.95,516.18
2007-09-17,719.0,359.14,518.31
2007-09-18,714.75,357.91,515.1
2007-09-19,725.15,363.1,519.45
2007-09-20,734.5,365.28,522.33
2007-09-21,737.0,365.12,523.18
2007-09-24,730.0,360.98,517.99
2007-09-25,728.5,360.82,515.39
2007-09-26,734.75,364.48,520.21
2007-09-27,731.75,361.48,516.7
2007-09-28,743.0,365.4,522.98
2007-10-01,742.5,363.22,521.6
2007-10-02,731.0,358.11,516.35
2007-10-03,730.25,358.37,515.42
2007-10-04,725.5,356.07,514.43
2007-10-05,737.0,361.22,521.18
2007-10-08,733.75,360.12,521.39
2007-10-09,736.0,362.83,523.77
2007-10-10,741.25,362.9,523.59
2007-10-11,749.0,367.7,527.35
2007-10-12,749.5,368.63,528.56
2007-10-15,758.85,371.71,533.43
2007-10-16,756.75,372.03,533.86
2007-10-17,762.5,373.98,536.44
2007-10-18,764.15,373.16,534.6
2007-10-19,763.0,372.4,534.99
2007-10-22,751.25,369.51,529.42
2007-10-23,758.25,370.15,531.47
2007-10-24,757.5,369.73,531.95
2007-10-25,767.5,374.34,536.19
2007-10-26,779.15,380.17,542.4
2007-10-29,788.5,382.71,547.11
2007-10-30,783.25,378.66,543.06
2007-10-31,789.5,380.96,546.48
2007-11-01,790.25,380.06,548.02
2007-11-02,796.5,382.42,549.58
2007-11-05,804.75,386.71,555.73
2007-11-06,822.5,393.77,564.71
2007-11-07,834.5,396.32,568.46
2007-11-08,841.1,398.55,572.45
2007-11-09,831.5,396.99,566.96
2007-11-12,803.5,389.33,552.42
2007-11-13,804.25,387.48,550.14
2007-11-14,813.5,393.09,553.33
2007-11-15,794.0,387.68,542.83
2007-11-16,789.75,386.22,539.19
2007-11-19,778.85,379.83,531.46
2007-11-20,795.5,385.79,537.9
2007-11-21,798.0,387.7,537.95
2007-11-22,803.25,389.21,541.35
2007-11-23,815.25,397.06,550.7
2007-11-26,830.0,401.59,559.07
2007-11-27,810.75,391.36,544.97
2007-11-28,801.75,387.41,543.34
2007-11-29,794.5,385.46,538.64
2007-11-30,783.5,380.19,531.15
2007-12-03,784.25,379.82,535.0
2007-12-04,797.5,387.14,541.08
2007-12-05,793.0,390.41,540.93
2007-12-06,801.5,395.31,547.88
2007-12-07,792.5,390.66,541.07
2007-12-10,809.5,395.9,549.97
2007-12-11,808.75,395.07,549.72
2007-12-12,814.0,397.85,554.5
2007-12-13,800.7,392.56,546.29
2007-12-14,789.5,390.51,545.84
2007-12-17,790.75,392.14,550.2
2007-12-18,804.25,398.38,557.73
2007-12-19,799.75,398.6,555.61
2007-12-20,795.25,400.85,554.76
2007-12-21,810.5,408.7,563.43
2007-12-27,829.0,416.44,569.25
2007-12-28,833.75,418.49,567.33
2008-01-02,846.75,427.82,576.45
2008-01-03,858.85,435.21,583.62
2008-01-04,855.0,433.13,579.15
2008-01-07,859.25,435.68,583.65
2008-01-08,873.5,442.03,593.29
2008-01-09,877.0,447.56,597.25
2008-01-10,884.25,451.66,599.82
2008-01-11,891.0,455.06,602.72
2008-01-14,902.0,460.67,606.39
2008-01-15,913.0,463.36,612.83
2008-01-16,889.75,451.72,600.78
2008-01-17,888.25,450.04,604.99
2008-01-18,882.0,450.18,602.13
2008-01-21,871.25,447.58,601.36
2008-01-22,875.0,448.44,601.04
2008-01-23,888.25,455.58,609.77
2008-01-24,909.25,461.95,617.95
2008-01-25,918.25,462.92,623.98
2008-01-28,921.75,464.22,623.99
2008-01-29,924.5,465.16,625.97
2008-01-30,919.0,462.44,621.74
2008-01-31,923.25,464.51,621.89
2008-02-01,914.75,464.29,617.03
2008-02-04,893.75,452.6,603.19
2008-02-05,887.5,451.59,605.8
2008-02-06,903.0,460.81,616.64
2008-02-07,899.75,463.12,619.58
2008-02-08,916.25,471.1,632.68
2008-02-11,918.0,471.98,633.28
2008-02-12,917.0,467.62,628.56
2008-02-13,899.0,458.53,618.08
2008-02-14,906.0,459.81,620.55
2008-02-15,912.5,464.57,620.88
2008-02-18,903.25,463.13,616.85
2008-02-19,924.0,473.68,626.95
2008-02-20,920.0,474.37,627.9
2008-02-21,945.0,482.76,641.2
2008-02-22,943.0,478.75,635.7
2008-02-25,937.75,476.6,633.06
2008-02-26,937.0,474.86,629.49
2008-02-27,959.5,482.09,635.98
2008-02-28,959.75,482.97,634.08
2008-02-29,971.5,488.85,640.07
2008-03-03,988.5,496.68,647.86
2008-03-04,984.75,495.5,646.46
2008-03-05,974.5,491.33,640.15
2008-03-06,976.5,486.84,636.16
2008-03-07,972.5,482.58,634.13
2008-03-10,969.25,480.64,631.1
2008-03-11,970.0,484.83,634.24
2008-03-12,975.5,483.28,630.82
2008-03-13,995.0,488.99,638.97
2008-03-14,1003.5,493.05,642.32
2008-03-17,1011.25,503.69,641.58
2008-03-18,1006.75,498.39,637.99
2008-03-19,958.5,482.02,610.74
2008-03-20,925.75,467.67,600.75
2008-03-25,926.75,463.82,594.57
2008-03-26,946.75,473.8,601.88
2008-03-27,946.75,470.69,599.85
2008-03-28,934.25,468.95,592.35
2008-03-31,933.5,469.28,589.59
2008-04-01,887.75,448.02,568.71
2008-04-02,890.0,448.82,569.45
2008-04-03,896.5,450.46,575.05
2008-04-04,905.5,453.54,575.18
2008-04-07,926.5,466.07,589.79
2008-04-08,915.0,465.06,582.28
2008-04-09,917.0,464.63,581.78
2008-04-10,928.0,468.83,586.53
2008-04-11,927.75,470.75,586.03
2008-04-14,926.5,466.85,585.1
2008-04-15,929.75,473.64,588.67
2008-04-16,945.0,478.24,592.48
2008-04-17,946.0,476.79,593.4
2008-04-18,908.75,455.79,577.64
2008-04-21,918.5,462.95,576.73
2008-04-22,918.0,460.96,576.24
2008-04-23,898.5,453.86,565.77
2008-04-24,895.5,453.88,569.26
2008-04-25,891.5,449.62,570.23
2008-04-28,890.5,447.56,570.65
2008-04-29,880.0,445.23,564.32
2008-04-30,871.0,441.24,559.99
2008-05-01,853.0,432.07,551.75
2008-05-02,853.5,432.66,554.33
2008-05-06,880.0,445.57,565.66
2008-05-07,868.25,444.55,563.69
2008-05-08,877.0,448.0,569.26
2008-05-09,876.0,450.02,567.65
2008-05-12,883.5,450.58,570.74
2008-05-13,865.0,444.37,559.15
2008-05-14,866.5,446.03,560.84
2008-05-15,881.25,453.41,569.43
2008-05-16,897.0,460.07,578.23
2008-05-19,906.5,464.75,583.11
2008-05-20,914.5,464.5,583.94
2008-05-21,923.0,470.01,585.81
2008-05-22,922.75,465.75,586.77
2008-05-23,927.5,467.91,588.22
2008-05-27,906.75,459.3,576.78
2008-05-28,902.5,456.34,576.46
2008-05-29,883.0,446.73,568.25
2008-05-30,885.75,449.1,570.57
2008-06-02,888.25,452.68,572.95
2008-06-03,879.25,448.28,570.02
2008-06-04,883.5,451.96,572.25
2008-06-05,878.75,449.21,564.82
2008-06-06,890.5,453.41,567.27
2008-06-09,896.25,453.66,571.59
2008-06-10,878.0,448.76,565.21
2008-06-11,876.25,446.32,564.78
2008-06-12,862.25,443.09,559.58
2008-06-13,866.0,445.31,564.5
2008-06-16,888.25,451.99,573.95
2008-06-17,881.5,452.21,568.86
2008-06-18,887.5,453.83,573.06
2008-06-19,903.0,458.28,582.69
2008-06-20,907.5,458.98,580.17
2008-06-23,881.0,449.26,568.42
2008-06-24,889.5,451.36,570.05
2008-06-25,882.75,447.98,566.01
2008-06-26,909.5,458.0,578.27
2008-06-27,919.5,462.62,584.07
2008-06-30,930.25,466.24,589.21
2008-07-01,937.5,470.35,595.58
2008-07-02,935.25,469.03,589.99
2008-07-03,934.0,470.81,592.79
2008-07-04,931.25,469.9,593.64
2008-07-07,916.75,466.02,586.27
2008-07-08,921.0,467.56,587.71
2008-07-09,927.25,468.73,589.37
2008-07-10,939.5,475.94,597.3
2008-07-11,962.75,483.36,605.88
2008-07-14,968.0,486.09,608.96
2008-07-15,986.0,490.72,616.25
2008-07-16,977.5,488.8,615.52
2008-07-17,965.5,482.03,608.53
2008-07-18,959.75,480.76,605.67
2008-07-21,960.5,481.5,605.99
2008-07-22,961.5,481.42,606.7
2008-07-23,926.5,463.32,589.11
2008-07-24,928.0,467.08,590.97
2008-07-25,920.5,462.54,587.17
2008-07-28,923.5,464.16,587.13
2008-07-29,916.75,462.66,587.17
2008-07-30,897.5,453.79,577.32
2008-07-31,918.0,462.21,586.88
2008-08-01,912.5,461.84,585.95
2008-08-04,905.75,460.03,580.76
2008-08-05,882.0,451.08,569.47
2008-08-06,879.5,450.89,570.4
2008-08-07,871.5,448.72,567.53
2008-08-08,852.5,445.12,567.77
2008-08-11,852.5,444.31,568.37
2008-08-12,817.75,429.85,548.02
2008-08-13,818.5,438.64,550.85
2008-08-14,818.0,437.15,549.66
2008-08-15,786.5,422.9,535.47
2008-08-18,796.25,426.9,541.56
2008-08-19,788.75,423.92,537.48
2008-08-20,815.75,437.8,552.75
2008-08-21,833.5,444.63,561.02
2008-08-22,824.0,443.3,555.78
2008-08-26,827.0,449.33,564.31
2008-08-27,827.0,449.09,561.86
2008-08-28,838.25,457.06,567.61
2008-08-29,833.0,456.49,566.44
2008-09-01,822.25,455.87,562.84
2008-09-02,798.5,446.96,549.63
2008-09-03,803.5,452.07,555.48
2008-09-04,805.75,452.75,557.54
2008-09-05,808.5,456.37,565.62
2008-09-08,808.0,458.88,569.05
2008-09-09,781.75,443.87,553.92
2008-09-10,775.75,440.89,549.28
2008-09-11,740.75,422.75,532.84
2008-09-12,750.25,421.73,531.49
2008-09-15,775.0,433.2,546.35
2008-09-16,779.5,437.85,548.94
2008-09-17,813.0,454.06,572.33
2008-09-18,863.0,474.8,600.47
2008-09-19,869.0,476.5,604.31
2008-09-22,889.0,482.03,608.11
2008-09-23,899.0,484.19,609.16
2008-09-24,896.0,483.18,609.32
2008-09-25,888.5,478.85,603.52
2008-09-26,902.0,488.49,615.62
2008-09-29,905.0,500.55,627.82
2008-09-30,884.5,491.2,624.03
2008-10-01,880.0,498.5,628.48
2008-10-02,852.0,484.23,616.5
2008-10-03,828.0,469.2,602.49
2008-10-06,875.5,500.72,645.65
2008-10-07,876.75,497.93,641.37
2008-10-08,903.5,519.55,660.7
2008-10-09,883.5,508.55,646.59
2008-10-10,900.5,526.36,663.35
2008-10-13,831.5,478.07,610.28
2008-10-14,832.5,474.71,609.44
2008-10-15,847.0,483.37,623.62
2008-10-16,802.5,466.16,597.37
2008-10-17,784.5,453.02,582.23
2008-10-20,795.0,461.3,595.28
2008-10-21,772.0,454.73,585.03
2008-10-22,744.0,454.35,580.8
2008-10-23,720.0,447.01,561.67
2008-10-24,712.5,449.75,560.8
2008-10-27,730.5,474.51,588.73
2008-10-28,730.5,468.87,585.71
2008-10-29,764.0,468.8,590.19
2008-10-30,755.25,461.17,583.97
2008-10-31,730.75,452.62,574.4
2008-11-03,729.5,459.01,571.93
2008-11-04,741.25,465.52,577.21
2008-11-05,753.75,469.69,581.69
2008-11-06,754.5,475.13,588.9
2008-11-07,735.25,466.74,576.8
2008-11-10,753.0,481.3,588.14
2008-11-11,733.75,473.63,580.96
2008-11-12,724.75,477.34,579.61
2008-11-13,713.5,481.74,570.57
2008-11-14,747.5,506.27,588.26
2008-11-17,734.0,488.16,579.78
2008-11-18,738.0,492.03,583.82
2008-11-19,762.0,501.48,596.29
2008-11-20,738.0,499.97,590.64
2008-11-21,774.5,519.56,616.54
2008-11-24,822.5,546.88,642.88
2008-11-25,820.5,535.75,628.93
2008-11-26,812.5,530.04,627.95
2008-11-27,814.0,529.02,631.45
2008-11-28,814.5,532.21,640.33
2008-12-01,778.0,521.94,615.8
2008-12-02,780.0,519.65,612.44
2008-12-03,766.25,519.28,606.59
2008-12-04,773.25,527.91,609.05
2008-12-05,749.0,513.79,590.42
2008-12-08,767.25,518.94,595.14
2008-12-09,767.75,522.53,597.52
2008-12-10,802.25,541.48,617.16
2008-12-11,827.75,554.5,624.01
2008-12-12,826.5,551.07,617.11
2008-12-15,826.0,542.03,607.71
2008-12-16,838.25,545.91,609.81
2008-12-17,870.0,561.94,606.44
2008-12-18,855.25,559.98,593.47
2008-12-19,835.75,558.17,600.09
2008-12-22,849.0,573.15,606.52
2008-12-23,843.5,569.86,603.62
2008-12-29,880.25,601.8,616.55
2008-12-30,869.75,599.62,614.49
2009-01-02,874.5,601.65,627.11
2009-01-05,853.5,587.73,626.51
2009-01-06,848.25,580.4,632.46
2009-01-07,848.5,561.96,621.79
2009-01-08,855.75,561.52,623.27
2009-01-09,847.25,559.17,626.48
2009-01-12,827.0,556.53,618.69
2009-01-13,826.5,566.41,625.14
2009-01-14,821.5,562.44,625.14
2009-01-15,810.0,557.58,618.51
2009-01-16,833.75,560.62,628.39
2009-01-19,833.0,575.48,633.61
2009-01-20,853.25,612.31,661.38
2009-01-21,849.25,614.11,656.45
2009-01-22,860.0,626.14,663.38
2009-01-23,875.75,641.01,682.42
2009-01-26,910.25,653.82,691.63
2009-01-27,897.5,638.75,683.13
2009-01-28,895.25,627.41,676.07
2009-01-29,892.25,625.92,681.42
2009-01-30,919.5,642.29,715.62
2009-02-02,918.25,649.12,717.83
2009-02-03,904.5,631.46,699.54
2009-02-04,905.0,623.71,701.88
2009-02-05,920.0,628.54,719.2
2009-02-06,913.0,621.51,709.13
2009-02-09,895.0,599.87,686.24
2009-02-10,909.75,617.58,699.27
2009-02-11,938.0,653.8,727.58
2009-02-12,943.25,663.75,740.09
2009-02-13,935.5,649.02,727.73
2009-02-16,942.5,659.09,735.7
2009-02-17,968.0,678.58,766.98
2009-02-18,964.0,679.45,767.94
2009-02-19,980.5,684.13,771.56
2009-02-20,989.0,690.35,782.44
2009-02-23,985.75,677.68,771.87
2009-02-24,984.25,683.18,774.27
2009-02-25,978.5,685.56,767.57
2009-02-26,936.5,653.07,735.03
2009-02-27,952.0,669.81,752.81
2009-03-02,937.25,665.94,742.97
2009-03-03,913.75,651.61,726.41
2009-03-04,908.5,642.96,722.7
2009-03-05,913.0,646.14,728.94
2009-03-06,936.0,655.92,737.36
2009-03-09,923.75,669.68,731.28
2009-03-10,901.5,650.2,705.68
2009-03-11,899.5,654.04,704.0
2009-03-12,925.25,671.74,724.78
2009-03-13,928.0,663.47,718.38
2009-03-16,919.5,652.13,706.82
2009-03-17,915.5,653.7,705.81
2009-03-18,893.25,638.63,680.05
2009-03-19,956.5,656.94,698.48
2009-03-20,954.0,661.26,703.33
2009-03-23,949.25,656.01,701.12
2009-03-24,923.75,629.9,682.59
2009-03-25,929.0,635.21,684.5
2009-03-26,938.25,647.11,692.13
2009-03-27,924.0,644.8,694.16
2009-03-30,928.0,655.69,706.46
2009-03-31,916.5,640.91,688.99
2009-04-01,924.5,643.71,697.32
2009-04-02,897.75,610.96,668.07
2009-04-03,905.0,610.09,674.67
2009-04-06,870.25,586.86,646.93
2009-04-07,879.75,597.98,663.36
2009-04-08,880.0,600.68,664.9
2009-04-09,880.5,597.96,663.13
2009-04-14,887.5,596.64,668.9
2009-04-15,891.0,595.27,675.87
2009-04-16,880.5,590.15,666.79
2009-04-17,870.5,586.2,666.49
2009-04-20,877.0,603.75,678.95
2009-04-21,888.75,608.23,685.82
2009-04-22,886.0,610.91,680.81
2009-04-23,897.5,617.69,689.7
2009-04-24,907.5,614.59,683.72
2009-04-27,907.5,621.92,693.01
2009-04-28,891.0,606.91,681.61
2009-04-29,898.25,608.53,678.08
2009-04-30,883.25,599.79,668.22
2009-05-01,884.5,594.82,666.54
2009-05-05,910.0,603.09,679.61
2009-05-06,910.0,605.66,685.24
2009-05-07,912.25,605.34,680.28
2009-05-08,907.0,602.58,672.5
2009-05-11,913.0,604.24,670.98
2009-05-12,917.0,601.11,672.04
2009-05-13,924.0,610.71,679.66
2009-05-14,925.25,610.73,680.53
2009-05-15,929.5,609.11,683.86
2009-05-18,921.0,602.55,682.68
2009-05-19,924.75,598.31,681.32
2009-05-20,939.5,601.74,681.69
2009-05-21,937.5,596.75,680.93
2009-05-22,959.75,604.15,685.29
2009-05-26,945.0,594.34,677.23
2009-05-27,951.0,594.52,682.7
2009-05-28,957.75,600.85,688.04
2009-05-29,975.5,605.6,691.06
2009-06-01,981.75,598.41,690.89
2009-06-02,980.0,593.65,686.95
2009-06-03,976.75,594.6,688.53
2009-06-04,970.75,598.86,686.24
2009-06-05,962.0,600.39,685.77
2009-06-08,943.75,593.48,682.34
2009-06-09,956.0,588.31,682.86
2009-06-10,953.75,582.69,680.96
